date,opening_price,highest_price,lowest_price,closing_price
2019-08-09,2800.44,2802.81,2767.14,2772.15
2019-08-12,2787.44,2825.09,2782.77,2824.8
2019-08-13,2807.96,2812.49,2787.12,2792.91
2019-08-14,2827.04,2831.34,2803.86,2804.36
2019-08-15,2758.74,2815.15,2756.38,2814.39
2019-08-16,2817.27,2846.26,2805.81,2824.23
2019-08-19,2839.25,2877.47,2823.87,2877.23
2019-08-20,2869.16,2883.55,2864.71,2875.65
2019-08-21,2868.63,2875.01,2864.81,2869.22
2019-08-22,2878.73,2881.06,2862.44,2878.0
2019-08-23,2880.57,2923.93,2876.02,2917.38
2019-08-26,2869.46,2882.45,2854.51,2863.48
2019-08-27,2883.42,2915.84,2881.0,2887.24
2019-08-28,2883.35,2887.85,2860.71,2867.03
2019-08-29,2867.77,2871.63,2843.28,2855.45
2019-08-30,2878.21,2886.35,2856.03,2872.4
2019-09-02,2871.29,2902.41,2866.75,2894.96
2019-09-03,2897.29,2900.76,2878.1,2892.18
2019-09-04,2888.97,2919.68,2887.59,2919.68
2019-09-05,2938.14,2988.21,2938.14,2955.84
2019-09-06,2974.8,2981.24,2955.82,2981.07
2019-09-09,3004.8,3008.67,2974.23,2981.59
2019-09-10,2987.51,2988.06,2958.31,2969.8
2019-09-11,2978.97,2980.66,2946.57,2957.14
2019-09-12,2970.01,3001.23,2963.45,2999.56
2019-09-16,3003.65,3004.88,2972.58,2982.45
2019-09-17,2974.01,2974.01,2929.31,2937.01
2019-09-18,2947.97,2967.86,2947.68,2954.36
2019-09-19,2965.03,2965.11,2941.66,2956.83
2019-09-20,2964.92,2970.72,2956.92,2963.43
2019-09-23,2955.26,2955.26,2916.43,2930.91
2019-09-24,2936.95,2956.29,2929.6,2940.08
2019-09-25,2930.14,2942.0,2923.15,2928.84
2019-09-26,2939.68,2952.87,2926.54,2927.88
2019-09-27,2929.32,2934.33,2916.07,2929.47
2019-09-30,2917.07,2933.51,2897.68,2897.7
2019-10-08,2898.53,2938.87,2898.53,2922.35
2019-10-09,2908.17,2931.64,2896.26,2922.98
2019-10-10,2917.82,2944.02,2910.35,2940.8
2019-10-11,2952.47,2989.75,2945.01,2983.12
2019-10-14,3007.36,3040.5,2997.66,3013.53
2019-10-15,3018.86,3019.29,3005.87,3015.42
2019-10-16,3015.17,3043.45,2999.38,3004.72
2019-10-17,3009.69,3018.65,2997.84,3011.75
2019-10-18,3020.01,3027.61,2961.13,2963.18
2019-10-21,2957.97,2973.79,2950.3,2968.91
2019-10-22,2983.84,2983.84,2956.9,2973.22
2019-10-23,2969.98,2977.68,2945.84,2954.31
2019-10-24,2963.34,2976.37,2945.68,2959.03
2019-10-25,2955.51,2970.54,2935.06,2967.05
2019-10-28,2967.63,2984.94,2962.4,2981.36
2019-10-29,2982.45,2984.35,2968.21,2968.28
2019-10-30,2966.76,2971.9,2946.97,2952.12
2019-10-31,2964.91,2966.59,2948.33,2954.73
2019-11-01,2953.74,3005.18,2947.6,3002.65
2019-11-04,3012.94,3025.64,3011.2,3022.27
2019-11-05,3024.87,3065.93,3015.8,3039.98
2019-11-06,3041.42,3045.46,3024.75,3032.79
2019-11-07,3034.16,3044.72,3021.69,3033.3
2019-11-08,3052.69,3055.6,3011.37,3012.46
2019-11-11,2995.14,2995.14,2962.68,2965.71
2019-11-12,2973.0,2978.17,2954.78,2971.36
2019-11-13,2967.62,2976.26,2955.1,2967.67
2019-11-14,2975.48,2980.7,2964.92,2968.57
2019-11-15,2972.48,2976.37,2953.76,2954.7
2019-11-18,2954.78,2985.97,2949.47,2980.95
2019-11-19,2973.57,3000.75,2973.57,3000.75
2019-11-20,2991.42,2996.51,2962.71,2968.12
2019-11-21,2957.07,2957.35,2940.15,2949.34
2019-11-22,2952.77,2967.78,2913.18,2922.27
2019-11-25,2926.15,2951.79,2925.4,2951.25
2019-11-26,2962.37,2965.39,2943.55,2946.57
2019-11-27,2948.34,2953.39,2933.28,2944.32
2019-11-28,2945.34,2952.26,2922.55,2930.48
2019-11-29,2923.45,2927.25,2879.93,2894.72
2019-12-02,2896.51,2913.74,2893.42,2899.44
2019-12-03,2892.42,2909.95,2876.52,2909.62
2019-12-04,2902.13,2903.94,2887.84,2901.07
2019-12-05,2912.94,2927.34,2907.77,2921.95
2019-12-06,2928.36,2939.82,2922.43,2939.82
2019-12-09,2944.16,2945.27,2923.79,2933.04
2019-12-10,2925.95,2937.78,2923.75,2936.99
2019-12-11,2947.54,2953.94,2934.04,2949.65
2019-12-12,2954.4,2954.4,2934.0,2938.04
2019-12-13,2968.86,3006.31,2967.85,3006.31
2019-12-16,2999.5,2999.53,2983.19,2999.2
2019-12-17,3000.78,3053.83,2991.08,3033.14
2019-12-18,3031.89,3041.83,3020.95,3025.78
2019-12-19,3027.67,3029.7,3009.87,3017.71
2019-12-20,3022.12,3033.56,3009.38,3012.63
2019-12-23,3015.29,3028.56,2982.02,2984.24
2019-12-24,2985.62,2999.08,2982.42,2996.76
2019-12-25,2993.36,2993.56,2976.91,2986.0
2019-12-26,2986.31,3011.64,2985.53,3011.64
2019-12-27,3012.03,3047.61,3012.03,3017.78
2019-12-30,3016.2,3065.25,3007.96,3062.75
2019-12-31,3057.3,3065.38,3043.93,3063.22
2020-01-02,3073.93,3107.52,3073.93,3090.83
2020-01-03,3097.25,3097.41,3072.11,3078.28
2020-01-06,3062.28,3090.84,3040.19,3056.84
2020-01-07,3063.75,3080.27,3061.56,3074.02
2020-01-08,3058.36,3058.7,3030.1,3037.85
2020-01-09,3060.77,3071.54,3055.99,3067.55
2020-01-10,3079.08,3081.96,3058.16,3067.88
2020-01-13,3069.68,3090.13,3054.88,3090.13
2020-01-14,3097.72,3108.18,3078.46,3080.6
2020-01-15,3078.25,3086.97,3052.7,3058.01
2020-01-16,3067.95,3068.2,3039.07,3043.09
2020-01-17,3054.04,3067.56,3042.59,3053.17
2020-01-20,3070.67,3072.29,3054.45,3065.99
2020-01-21,3048.95,3050.82,3011.18,3012.11
2020-01-22,2996.81,3023.9,2965.66,3017.88
2020-01-23,2993.77,2993.77,2910.39,2932.49
2020-02-03,2676.01,2755.84,2676.01,2727.09
2020-02-04,2724.13,2796.71,2724.13,2794.66
2020-02-05,2803.74,2833.21,2782.42,2812.9
2020-02-06,2829.51,2866.39,2809.37,2854.89
2020-02-07,2836.8,2851.82,2819.67,2851.71
2020-02-10,2826.8,2854.83,2817.77,2850.06
2020-02-11,2858.92,2893.07,2854.07,2879.86
2020-02-12,2876.67,2895.93,2870.77,2895.59
2020-02-13,2898.4,2906.72,2871.26,2875.48
2020-02-14,2870.71,2900.2,2870.63,2895.06
2020-02-17,2901.69,2950.28,2898.59,2950.07
2020-02-18,2940.65,2944.43,2914.96,2924.4
2020-02-19,2917.12,2942.35,2914.59,2923.76
2020-02-20,2931.37,2981.27,2920.8,2978.18
2020-02-21,2965.6,2991.06,2959.51,2968.14
2020-02-24,2949.98,2953.29,2922.16,2930.03
2020-02-25,2891.98,2912.16,2869.64,2909.32
2020-02-26,2877.46,2930.02,2872.83,2901.67
2020-02-27,2904.87,2927.2,2903.75,2912.04
2020-02-28,2860.28,2880.79,2818.43,2821.04
2020-03-02,2837.77,2922.95,2837.77,2907.89
2020-03-03,2941.68,2948.55,2910.76,2921.44
2020-03-04,2921.07,2949.57,2919.37,2947.57
2020-03-05,2966.69,3023.12,2956.65,3018.07
2020-03-06,2989.76,2999.49,2962.4,2964.83
2020-03-09,2908.63,2908.63,2864.49,2868.83
2020-03-10,2859.87,2935.09,2852.93,2924.22
2020-03-11,2927.83,2927.83,2888.36,2888.36
2020-03-12,2858.51,2866.14,2828.29,2841.98
2020-03-13,2720.61,2826.72,2715.14,2798.77
2020-03-16,2800.0,2800.18,2689.9,2694.02
2020-03-17,2696.7,2734.8,2629.18,2685.59
2020-03-18,2695.42,2724.3,2625.6,2625.75
2020-03-19,2611.75,2630.05,2517.3,2569.79
2020-03-20,2597.98,2636.14,2580.36,2628.42
2020-03-23,2548.85,2586.11,2548.0,2559.62
2020-03-24,2608.24,2641.87,2592.6,2639.38
2020-03-25,2700.1,2711.12,2681.09,2700.19
2020-03-26,2676.62,2716.34,2673.44,2689.28
2020-03-27,2722.47,2733.52,2701.44,2701.44
2020-03-30,2667.12,2696.33,2664.72,2690.04
2020-03-31,2713.5,2716.02,2684.21,2689.38
2020-04-01,2684.5,2722.32,2680.08,2682.08
2020-04-02,2667.94,2719.89,2665.81,2719.89
2020-04-03,2707.82,2720.84,2697.83,2708.82
2020-04-07,2756.27,2762.31,2743.16,2757.41
2020-04-08,2742.36,2753.49,2736.09,2743.89
2020-04-09,2754.72,2760.59,2749.42,2752.59
2020-04-10,2755.2,2787.28,2742.52,2749.85
2020-04-13,2740.09,2749.48,2731.03,2739.17
2020-04-14,2756.5,2785.8,2745.99,2785.72
2020-04-15,2783.28,2788.09,2761.44,2764.49
2020-04-16,2751.69,2771.43,2750.29,2768.26
2020-04-17,2790.83,2825.96,2782.71,2809.08
2020-04-20,2812.8,2821.01,2799.92,2819.79
2020-04-21,2808.91,2808.91,2767.27,2784.53
2020-04-22,2774.44,2804.24,2768.4,2804.24
2020-04-23,2813.73,2820.24,2794.46,2797.66
2020-04-24,2789.05,2789.05,2770.34,2776.02
2020-04-27,2786.47,2818.54,2783.17,2805.22
2020-04-28,2814.23,2832.06,2781.15,2825.14
2020-04-29,2814.6,2852.1,2814.07,2844.81
2020-04-30,2851.14,2882.7,2851.14,2861.91
2020-05-06,2823.29,2865.11,2823.27,2863.85
2020-05-07,2860.96,2863.16,2845.66,2854.42
2020-05-08,2864.86,2883.69,2858.11,2873.01
2020-05-11,2876.77,2897.99,2864.96,2871.85
2020-05-12,2871.31,2880.5,2855.02,2869.6
2020-05-13,2860.82,2869.7,2845.34,2867.71
2020-05-14,2854.78,2854.78,2833.95,2834.53
2020-05-15,2845.91,2849.17,2818.37,2819.69
2020-05-18,2821.73,2849.85,2813.26,2837.17
2020-05-19,2869.23,2872.7,2854.89,2860.67
2020-05-20,2861.59,2864.67,2847.26,2856.14
2020-05-21,2866.74,2867.91,2844.14,2846.82
2020-05-22,2840.88,2841.11,2775.31,2775.81
2020-05-25,2784.43,2789.82,2762.3,2789.71
2020-05-26,2806.25,2811.83,2796.85,2808.84
2020-05-27,2810.47,2814.56,2790.84,2795.48
2020-05-28,2797.37,2830.46,2785.32,2809.66
2020-05-29,2791.62,2813.82,2788.87,2806.66
2020-06-01,2832.22,2873.05,2832.22,2870.36
2020-06-02,2864.53,2890.81,2862.68,2885.92
2020-06-03,2900.87,2922.78,2889.08,2889.11
2020-06-04,2900.96,2902.9,2876.44,2883.36
2020-06-05,2886.23,2896.35,2871.87,2896.35
2020-06-08,2907.68,2925.2,2904.03,2909.59
2020-06-09,2911.95,2931.54,2905.84,2928.3
2020-06-10,2925.17,2925.17,2905.21,2908.48
2020-06-11,2899.49,2907.66,2867.2,2876.51
2020-06-12,2840.8,2884.99,2837.55,2884.12
2020-06-15,2862.49,2875.03,2838.61,2838.61
2020-06-16,2867.71,2879.53,2861.01,2878.99
2020-06-17,2879.85,2882.1,2864.16,2881.13
2020-06-18,2872.17,2892.12,2860.5,2888.96
2020-06-19,2891.31,2933.9,2888.92,2925.94
2020-06-22,2921.3,2947.61,2912.49,2921.89
2020-06-23,2913.01,2929.8,2902.12,2925.42
2020-06-24,2928.52,2947.19,2926.84,2943.47
2020-06-29,2935.54,2942.49,2909.45,2925.48
2020-06-30,2933.93,2951.12,2928.68,2942.07
2020-07-01,2950.49,3010.36,2941.38,3009.86
2020-07-02,3005.36,3088.96,3003.78,3084.24
2020-07-03,3101.39,3159.17,3101.26,3159.16
2020-07-06,3198.74,3384.87,3198.74,3374.14
2020-07-07,3438.86,3465.47,3381.76,3381.76
2020-07-08,3378.11,3466.63,3371.59,3429.94
2020-07-09,3426.6,3451.93,3403.73,3442.02
2020-07-10,3404.0,3411.09,3338.59,3351.78
2020-07-13,3338.71,3421.94,3327.7,3390.11
2020-07-14,3374.07,3391.9,3310.89,3348.03
2020-07-15,3363.92,3374.29,3303.15,3313.76
2020-07-16,3313.56,3326.69,3162.03,3162.03
2020-07-17,3181.7,3223.54,3151.22,3185.89
2020-07-20,3219.92,3293.63,3189.47,3287.92
2020-07-21,3302.72,3305.2,3272.47,3286.81
2020-07-22,3278.74,3354.72,3273.81,3291.36
2020-07-23,3263.07,3303.43,3224.51,3284.11
2020-07-24,3265.52,3270.56,3136.64,3158.29
2020-07-27,3178.05,3194.14,3136.03,3163.23
2020-07-28,3188.96,3205.57,3168.9,3185.89
2020-07-29,3184.72,3245.7,3171.04,3243.39
2020-07-30,3252.2,3263.19,3231.36,3231.52
2020-07-31,3226.42,3284.38,3199.91,3249.34
2020-08-03,3271.18,3284.79,3251.82,3281.1
2020-08-04,3293.92,3329.56,3279.14,3312.13
2020-08-05,3298.14,3300.9,3257.29,3292.31
2020-08-06,3295.43,3311.36,3243.65,3292.2
2020-08-07,3277.44,3288.79,3219.42,3263.75
2020-08-10,3250.54,3309.98,3232.09,3285.76
2020-08-11,3291.34,3333.75,3257.37,3262.82
2020-08-12,3255.54,3266.58,3199.55,3249.74
2020-08-13,3261.13,3265.51,3230.17,3241.84
2020-08-14,3236.95,3292.03,3230.21,3288.51
2020-08-17,3300.9,3397.5,3299.21,3368.85
2020-08-18,3369.87,3377.52,3350.78,3367.33
2020-08-19,3361.72,3366.68,3306.33,3307.66
2020-08-20,3285.2,3288.21,3252.18,3264.53
2020-08-21,3287.43,3299.94,3261.55,3284.73
2020-08-24,3306.56,3320.97,3291.66,3298.72
2020-08-25,3312.03,3335.03,3300.2,3310.84
2020-08-26,3308.93,3327.82,3269.09,3277.89
2020-08-27,3286.78,3291.68,3257.57,3290.79
2020-08-28,3296.52,3372.74,3286.14,3368.44
2020-08-31,3386.62,3408.58,3343.21,3343.89
2020-09-01,3333.21,3355.1,3328.12,3355.1
2020-09-02,3371.57,3373.35,3316.5,3347.3
2020-09-03,3349.26,3374.01,3322.9,3334.41
2020-09-04,3293.49,3314.55,3283.31,3309.21
2020-09-07,3303.64,3328.72,3243.43,3253.43
2020-09-08,3267.31,3296.14,3249.25,3289.91
2020-09-09,3253.5,3267.86,3217.15,3235.7
2020-09-10,3264.32,3273.9,3239.58,3245.5
2020-09-11,3238.47,3270.59,3230.32,3265.5
2020-09-14,3283.93,3298.93,3275.3,3294.15
2020-09-15,3291.2,3321.18,3275.06,3317.64
2020-09-16,3314.21,3322.32,3283.88,3295.58
2020-09-17,3286.15,3287.26,3253.52,3264.69
2020-09-18,3267.63,3347.78,3264.33,3347.78
2020-09-21,3359.23,3360.92,3311.11,3311.59
2020-09-22,3285.77,3319.95,3260.49,3270.52
2020-09-23,3271.47,3284.4,3256.18,3275.74
2020-09-24,3259.12,3264.83,3214.7,3218.72
2020-09-25,3232.69,3244.03,3219.3,3229.78
2020-09-28,3237.3,3268.26,3237.3,3250.5
2020-09-29,3266.01,3266.94,3241.32,3241.32
2020-09-30,3252.59,3269.31,3218.55,3232.42
2020-10-09,3281.46,3296.67,3274.19,3286.86
2020-10-12,3302.98,3388.59,3302.62,3387.88
2020-10-13,3381.64,3391.99,3363.98,3386.89
2020-10-14,3380.56,3380.56,3359.62,3369.5
2020-10-15,3369.72,3392.93,3363.81,3371.4
2020-10-16,3374.17,3400.42,3362.18,3380.17
2020-10-19,3398.75,3430.56,3349.16,3354.31
2020-10-20,3352.03,3365.18,3340.84,3363.5
2020-10-21,3372.69,3380.05,3351.72,3377.42
2020-10-22,3370.08,3378.65,3328.32,3369.53
2020-10-23,3364.6,3395.41,3346.61,3346.61
2020-10-26,3320.03,3328.68,3288.58,3304.7
2020-10-27,3298.06,3305.61,3281.62,3294.09
2020-10-28,3295.44,3324.8,3285.04,3313.23
2020-10-29,3278.98,3351.12,3277.57,3324.44
2020-10-30,3321.94,3332.87,3271.27,3280.38
2020-11-02,3280.62,3298.08,3249.96,3265.9
2020-11-03,3284.04,3324.41,3282.55,3307.48
2020-11-04,3311.54,3340.53,3301.32,3332.19
2020-11-05,3366.4,3386.98,3345.2,3369.5
2020-11-06,3380.2,3380.2,3339.47,3359.12
2020-11-09,3382.8,3428.13,3382.8,3418.28
2020-11-10,3439.36,3440.56,3402.38,3416.14
2020-11-11,3415.88,3432.27,3407.84,3411.23
2020-11-12,3413.21,3420.65,3387.33,3397.35
2020-11-13,3376.91,3377.16,3318.45,3338.31
2020-11-16,3352.69,3377.11,3344.4,3377.11
2020-11-17,3376.87,3388.96,3362.5,3379.27
2020-11-18,3377.84,3408.3,3373.0,3387.04
2020-11-19,3377.23,3415.86,3372.84,3410.09
2020-11-20,3407.73,3415.25,3398.79,3411.93
2020-11-23,3427.78,3485.89,3426.78,3469.8
2020-11-24,3461.43,3470.91,3437.73,3442.72
2020-11-25,3461.48,3475.25,3420.29,3420.29
2020-11-26,3418.56,3447.61,3414.06,3445.74
2020-11-27,3453.31,3498.66,3447.61,3498.66
2020-11-30,3509.66,3570.22,3469.42,3469.42
2020-12-01,3480.56,3559.07,3476.94,3554.01
2020-12-02,3555.6,3568.72,3527.12,3545.34
2020-12-03,3545.28,3550.1,3519.43,3536.81
2020-12-04,3535.94,3546.71,3504.43,3541.52
2020-12-07,3547.93,3548.78,3495.65,3509.94
2020-12-08,3512.86,3529.35,3490.89,3499.06
2020-12-09,3511.76,3517.92,3468.0,3468.53
2020-12-10,3464.94,3478.91,3442.15,3459.03
2020-12-11,3473.87,3477.47,3404.93,3427.86
2020-12-14,3443.03,3472.12,3435.31,3467.77
2020-12-15,3466.49,3476.88,3443.86,3468.83
2020-12-16,3480.93,3494.65,3469.55,3485.4
2020-12-17,3497.39,3543.73,3491.92,3539.54
2020-12-18,3529.02,3538.57,3493.3,3507.97
2020-12-21,3505.91,3531.42,3481.26,3522.26
2020-12-22,3519.05,3526.11,3467.53,3470.9
2020-12-23,3483.19,3516.02,3473.1,3494.59
2020-12-24,3495.85,3521.04,3474.02,3489.27
2020-12-25,3476.55,3514.51,3468.4,3512.49
2020-12-28,3514.71,3548.53,3503.97,3523.84
2020-12-29,3533.13,3539.67,3513.66,3517.35
2020-12-30,3513.79,3574.21,3512.31,3574.13
2020-12-31,3581.45,3646.75,3581.36,3640.64
